index,Unnamed: 0,id,text,exp_tag,amb_tag,extract_tag,tobacco_warning
855,855,backwoods_cigars 103,how long are 20 russian creams gonna last you ,False,False,#backwoodsparty  #backwoods,False
856,856,backwoods_cigars 665,Sauce overload 🌊🍇💦🍇 saucewalka102 ,False,False,#backwoods  #tsf,False
857,857,backwoods_cigars 671,A couple of our Backwoods’ models decided to pull up at escobaratlanta today for  Turned out to be the right move What city and spot should they pull up on next ,False,False,#brunchnbubbly #brunch  #bubbly  #bubbly  #popup  #pullup  #backwoods  #backwoodscigars,False
858,858,backwoods_cigars 117,big beach energy ⚡️⚡️⚡️,False,False,#backwoodsparty,False
859,859,backwoods_cigars 659,At the end of a long day ,False,False,#backwoods,False
860,860,backwoods_cigars 498,Who can dance like blocboyjb ,False,False,None,False
861,861,backwoods_cigars 467,Tag someone that would smoke a whole pack of backwoods w keyglock 👇👇👇,False,False,None,False
862,862,backwoods_cigars 301,Another round of the SmokeHouse Social in the bag Atlanta showed us so much love Dreamville’s very own lutewest9 gave a super soulful performance that truly embodied what the SmokeHouse is all about This rounds winner richthegoat1 killed the stage And how could we forget datdjmalik bdpsoundz and Skylyfee for setting the mood for the night Be on the lookout for where we pull up to next ,False,False,#SmokeHouseSocial  #BackWoods  #AlwaysTrue,False
863,863,backwoods_cigars 315,Got our merch Tag us in a post ,False,False,#backwoodsgang,False
864,864,backwoods_cigars 473,Drop your city👇👇👇,False,False,None,False
865,865,backwoods_cigars 329,Comment if you smoke before you eat and like if you smoke after ,False,False,#backwoodsgang  #livetrue,False
866,866,backwoods_cigars 328,Drop a 🐍 if you heard gunna new project ,False,False,#backwoodsonly,False
867,867,backwoods_cigars 314,LA is always a good time Especially when you combine an amazing artist like omen and the best cigars on the planet We’d like to show love to everyone who came out to perform and made the night unforgettable Special thanks to fawkdjgoonie hiabbydelarosa and djrobbydinero you guys are awesome ,False,False,#backwoodsgang  #shs,False
868,868,backwoods_cigars 472,How many backwoods did you smoke yesterday,False,False,None,False
869,869,backwoods_cigars 466,Happy Labor Day 🎉🎊,False,False,None,False
870,870,backwoods_cigars 300,The whole team is here which one are you picking ,False,False,#AlwaysTrue  #BackwoodsOnly,False
871,871,backwoods_cigars 499,Tag a modern Day Picasso👇,False,False,None,False
872,872,backwoods_cigars 658,“Smoking on backwoods They coming from Russia” hoodrichpablojuan ,False,False,#mpr1017  #backwoods  #russiancream,False
873,873,backwoods_cigars 670,Bag secure ,False,False,#backwoods  #rollup,False
874,874,backwoods_cigars 116,boffum,False,False,None,False
876,876,backwoods_cigars 664,Let’s get rollin’ yrntakeoff ,False,False,#backwoods,False
877,877,backwoods_cigars 17,hardest fan test so farif you had to choose only 1 of these russian cream packs which one would you pick ,False,False,#backwoodsparty,False
878,878,backwoods_cigars 248,put it in a museum ,False,False,#BackwoodsArt,False
879,879,backwoods_cigars 260,sosamann what’s poppin,False,False,None,False
880,880,backwoods_cigars 506,New phone who dis,False,False,None,False
881,881,backwoods_cigars 512,Who wants a ride to work,False,False,None,False
882,882,backwoods_cigars 274,what was today again,False,False,None,False
883,883,backwoods_cigars 258,pull up to the function like ,False,False,#backwoods  #anotherone,False
884,884,backwoods_cigars 270,packs dont only keep the woods fresh ,False,False,#backwoods  #moneyup  #getthatpaper,False
885,885,backwoods_cigars 516,5 pack,False,False,None,False
886,886,backwoods_cigars 502,🙏,False,False,None,False
887,887,backwoods_cigars 264,who needs a box,False,False,None,False
888,888,backwoods_cigars 13,chiefin jourdanjade,False,False,None,False
889,889,backwoods_cigars 648,Foreigns ,False,False,#backwoods  #grape,False
890,890,backwoods_cigars 660,Exotics 🍇🍇🍇 ,False,False,#backwoods,False
891,891,backwoods_cigars 106,2 of my best friends,False,False,None,False
892,892,backwoods_cigars 112,picture perfect,False,False,None,False
893,893,backwoods_cigars 674,Ooooowwwweeee big smoke sosamann ,False,False,#tsf  #taylorgang  #backwoods,False
894,894,backwoods_cigars 489,Tag someone that just smoked their first backwood👇👇👇 mprjr,False,False,None,False
895,895,backwoods_cigars 338,How many stars would you give this ride share driver,False,False,None,False
896,896,backwoods_cigars 304,Sharing is caring Who would you share with Let us know in the comments 👇👇👇 ,False,False,#AlwaysTrue  #Backwoods,False
897,897,backwoods_cigars 462,Smoke one w lilskies,False,False,None,False
898,898,backwoods_cigars 476,Mood,False,False,None,False
899,899,backwoods_cigars 310,Drop a 🔥 if you want a shirt ,False,False,#BackwoodsOnly,False
900,900,backwoods_cigars 477,adam22 get him to a mil,False,False,None,False
901,901,backwoods_cigars 311,What merch should we drop next ,False,False,#AlwaysTrue,False
902,902,backwoods_cigars 305,Told you we weren’t playing around LA We heard your request and we delivered chieffkeeffsossa ffkeeffsossa pulled up and had the crowd jumping Thank you Sosa for all the love and energy you shared last weekendThe is all about providing a platform for artists and last week’s winner realkeewi showed us why she’s up next We also want to give a special shout to our beautiful host hiabbydelarosa and our DJs kenwaylive and djrobbydinero Thanks to 88thx11mile and fawkdjgoonie the night couldn’t have happened without you ​,False,False,#SmokeHouseSocial  #AlwaysTrue  #SmokeHouseSocial  #BackwoodsGang,False
903,903,backwoods_cigars 463,Forever mood richthekid,False,False,None,False
904,904,backwoods_cigars 339,Businessman Son Father Community Activist Investor Friend Artist Philanthropist Grammy Nominated The Culture ,False,False,#nipseyhussle,False
905,905,backwoods_cigars 488,Happy birthday to a young legend yungmal15,False,False,None,False
906,906,backwoods_cigars 113,ladies pls send more of these,False,False,None,False
907,907,backwoods_cigars 675,Tag a musician we should listen to in 2018👇👇 youngmrclean ,False,False,#backwoods,False
908,908,backwoods_cigars 661,Tag a playmaker that always works hard👇👇👇 millzlucastme,False,False,None,False
909,909,backwoods_cigars 107,anyone lookin for trays,False,False,None,False
910,910,backwoods_cigars 649,Morning routine with ayanacharm westcoastcure  ,False,False,#backwoods  #breakfast,False
911,911,backwoods_cigars 12,how many bills do you think are in this box,False,False,None,False
912,912,backwoods_cigars 503,😂😂😂 germjeezus,False,False,None,False
913,913,backwoods_cigars 265,look back at it holidaythegoldenchild,False,False,None,False
914,914,backwoods_cigars 271,lil finesse,False,False,None,False
915,915,backwoods_cigars 517,“Backwoods they coming from russia” hoodrichpablojuan,False,False,None,False
916,916,backwoods_cigars 259,who needs to be on the playlist,False,False,#backwoods ,False
917,917,backwoods_cigars 298,The 4th was ridiculous We pulled up pool side with the biggest Boss richforever and shut it down The SmokeHouse Social is still moving full steam ahead with no signs of slowing down kingpeazy is the newest addition to our winners circle Special thanks goes out ejPremier and byxbreezy couldn’t have made the night happen without you ,False,False,#AlwaysTrue  #SmokeHouseSocial  #BackwoodsOnly,False
918,918,backwoods_cigars 529,wifisfuneral,False,False,None,False
919,919,backwoods_cigars 267,stay ready ,False,False,#grape  #backwoods,False
920,920,backwoods_cigars 501,Food shopping w youngdolph,False,False,None,False
921,921,backwoods_cigars 515,Who wants to smoke one with blocboyjb ,False,False,None,False
922,922,backwoods_cigars 273,officialfiji3,False,False,#BackwoodBaddies ,False
923,923,backwoods_cigars 688,🌞Good morning 🌞,False,False,None,False
924,924,backwoods_cigars 10,comment which beanie youre rocking with,False,False,#backwoods ,False
925,925,backwoods_cigars 38,ash gang wya,False,False,None,False
926,926,backwoods_cigars 139,who would use this,False,False,None,False
927,927,backwoods_cigars 677,Tag the team👇👇👇,False,False,None,False
928,928,backwoods_cigars 111,rares only ,False,False,#backwoodsonly,False
929,929,backwoods_cigars 105,anyone got a lighter tryna spark ,False,False,#backwoodsparty,False
930,930,backwoods_cigars 663,Outdoor session ,False,False,#backwoods,False
931,931,backwoods_cigars 449,It got lit 🔥🔥🔥 at fashion week drefgold,False,False,None,False
932,932,backwoods_cigars 313,Comment 💨 for every Backwood you had today ,False,False,#BackwoodsGang,False
933,933,backwoods_cigars 475,Who’s down,False,False,None,False
934,934,backwoods_cigars 461,Shoutout to the winner of our SmokeHouse Social in Tampa dreci We also would love to give a special thank you to our headliner trinarockstarr  for an amazing performance 🎥 godflow91 📸 ieatvisualz  ,False,False,#alwaystrue,False
935,935,backwoods_cigars 307,💥June 21st Friday💥  Get Ready for ARTIST SHOWCASE ivar w Performance By chieffkeeffsossa Hosted by hiabbydelarosa x fawkdjgoonie Music by djrobbydinero x kenwaylive  with EventBrite RSVP Link located on the Flyer  To Be Part Of The ShowCase Please submit MP3 Track to TheSmokeHouseSocialGmailCom  For Media Inquiries  Contact TheSmokeHouseSocialGmailCom  Powered By backwoodscigars 88thx11mile  ,False,False,#SmokeHouseSocial  #FREE  #livetrue  #SmokeHouseSocial  #backwoods  #chiefkeef  #losangeles  #losangelesevents  #dtla  #dtlanightlife,False
936,936,backwoods_cigars 460,What’s your favorite flavor of backwoods👇👇👇,False,False,None,False
937,937,backwoods_cigars 306,Tomorrow We are pulling up in Atlanta for our next round of Smokehouse Social with guest performance by lutewest9  Smokehouse Social is a Music based platform for “up and coming” artists The showcase style competition event is designed to amplify local creative talent develop brand advocates further brand positioning and provide professional opportunities for talent participants  Rsvp is required  httpswwweventbritecomethesmokehousesocialwithlutetickets63129776862 Free entry all night Music by datdjmalik  bdpsoundz Hosted By Skylyfee Powered By backwoodscigars  wjbpresents trilogypromotions jayham954 snoophoodsta mademenent datdjmalik cafecircalounge,False,False,#smokehousesocial  ,False
938,938,backwoods_cigars 312,nav is living his best life with ,False,False,#backwoods  #BackwoodsGang,False
939,939,backwoods_cigars 474,Tag your favorite dj👇👇👇 djscheme,False,False,None,False
940,940,backwoods_cigars 448,Caption this👇👇,False,False,None,False
941,941,backwoods_cigars 104,backwoods burner baby ,False,False,#backwoodsparty,False
942,942,backwoods_cigars 662,Where should we have our next event ,False,False,#backwoods,False
943,943,backwoods_cigars 676,benjibillboard knows how to make a presentation Listening party for his new album going down now alibiatl ,False,False,#notacelebrity  #billboardbenji  #backwoodscigars,False
944,944,backwoods_cigars 110,lmao you playin yourself if you aren’t prepared before what’s your drink of choice,False,False,None,False
945,945,backwoods_cigars 138,real fan test which one you choosing before opening,False,False,None,False
946,946,backwoods_cigars 39,hittin right ,False,False,#backwoods  #backwoodsforbreakfast,False
947,947,backwoods_cigars 11,what are you picking from this hall of fame ,False,False,#backwoods  #backwoodsparty,False
948,948,backwoods_cigars 689,Big Weekend Big Backwoods westcoastcure,False,False,None,False
949,949,backwoods_cigars 514,What’s your fav famousdex song👇👇👇,False,False,None,False
950,950,backwoods_cigars 272,what type of you want to see,False,False,#backwoodsmerch ,False
951,951,backwoods_cigars 266,choose your fighter kiddkuntry,False,False,#backwoods ,False
952,952,backwoods_cigars 500,Tag the last person you smoked with👇👇👇,False,False,None,False
953,953,backwoods_cigars 528,Good morning Say it back 🌞,False,False,None,False
954,954,backwoods_cigars 299,What a perfect way to relax ,False,False,#Backwoods  #AlwaysTrue,False
955,955,backwoods_cigars 598,An official challenge from sonnydigital ,False,False,#backwoods  #rollup,False
956,956,backwoods_cigars 201,whats your summer vibe ,False,False,#backwoodsparty,False
957,957,backwoods_cigars 567,Tag someone that needs these👇👇👇,False,False,None,False
958,958,backwoods_cigars 573,Tag a girl that can roll👇👇👇,False,False,None,False
959,959,backwoods_cigars 215,had to secure the bag for the next turn up ,False,False,#backwoodsparty,False
960,960,backwoods_cigars 229,whos ridin with dark stout,False,False,None,False
961,961,backwoods_cigars 76,which tray is better,False,False,None,False
962,962,backwoods_cigars 188,1 dark stout box isnt enough for the party ,False,False,#backwoodsparty,False
963,963,backwoods_cigars 62,blessed by the pack which one are you choosing first ,False,False,#backwoodsparty,False
964,964,backwoods_cigars 89,can’t talk im busy,False,False,None,False
965,965,backwoods_cigars 611,Caption this👇👇👇,False,False,None,False
